uid,x,y,name_jp,name_en,attribute,obj_name_en,obj_attributes,category,categories,importance,category_pin,contents,memo_jp,memo_en,updated_at,link_url_jp,link_url_en,link_anchor,marker_display_style,parent_uid,parent_type
p_1778382633_8050,1600.495474736066,8471.402042441503,,,DEAD_BODY,Dead Body,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""DAMADED_SPECTRAL_ANALYZER"", ""item_name_jp"": ""損傷したスペクトラムアナライザー"", ""item_name_en"": ""Damaded Spectral Analyzer"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""5000""}}]",,DEAD_BODY,,,,2026-05-10T12:10:44,,,,,,
p_1778382689_8050,1624.7781100574155,8547.487633115064,,,RUBBLE_PILE,Rubble Pile,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""Damaged Energy Storage"", ""item_name_jp"": ""損傷したエネルギーストレージ"", ""item_name_en"": ""Damaged Energy Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": 2000}}]",,RUBBLE_PILE,,,,2026-05-10T12:11:43,,,,,,
p_1778382721_8050,1652.8380442065306,8592.81521904825,,,STORAGE_BOX,Storage Box,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""DAMAGED_DATA_STORAGE"", ""item_name_jp"": ""損傷したデータストレージ"", ""item_name_en"": ""Damaged Data Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""7000""}}]",,STORAGE_BOX,,,,2026-05-10T12:12:12,,,,,,
p_1778382799_8050,1665.7887830445836,8545.329176642057,,,DEAD_BODY,Dead Body,,LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""cat_name_en"": ""LEM"", ""item_id"": ""Slider LEM"", ""item_name_jp"": ""スライダーLEM"", ""item_name_en"": ""Slider LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""下級""}}]",,DEAD_BODY,,,,2026-05-10T12:13:34,,,,,,
p_1778382951_8050,1637.1892347772164,8585.26062139272,,,STORAGE_BOX,Storage Box,,設計図,"[{""cat_id"": ""blueprint"", ""category"": ""設計図"", ""cat_name_en"": ""Blueprint"", ""item_id"": ""HEAT_SHIELD"", ""item_name_jp"": ""熱シールド"", ""item_name_en"": ""Heat Shield"", ""qty"": ""1"", ""attributes"": {}}, {""cat_id"": ""blueprint"", ""category"": ""設計図"", ""cat_name_en"": ""Blueprint"", ""item_id"": ""PLASTIC_DUST"", ""item_name_jp"": ""プラスチックダスト"", ""item_name_en"": ""Plastic Dust"", ""qty"": ""1"", ""attributes"": {}}, {""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""cat_name_en"": ""War Bonds"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": ""War Bonds"", ""qty"": ""45"", ""attributes"": {}}, {""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""TESTING_PARAMETER_RECORDER"", ""item_name_jp"": ""試験パラメーター記録装置"", ""item_name_en"": ""Testing Parameter Recorder"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""20000""}}]",,STORAGE_BOX,,,,2026-05-10T12:16:24,,,,,,
p_1778383050_8050,1664.1699406898272,8617.637468487854,,,RUBBLE_PILE,Rubble Pile,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""Damaged Energy Storage"", ""item_name_jp"": ""損傷したエネルギーストレージ"", ""item_name_en"": ""Damaged Energy Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": 2000}}]",,RUBBLE_PILE,,,,2026-05-10T12:17:40,,,,,,
p_1778383089_8050,1701.40331484923,8665.123510894047,,,STORAGE_BOX,Storage Box,,戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""cat_name_en"": ""War Bonds"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": ""War Bonds"", ""qty"": ""22"", ""attributes"": {}}, {""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""DAMAGED_FLORA_SAMPLE_SET"", ""item_name_jp"": ""損傷したフローラサンプルセット"", ""item_name_en"": ""Damaged Flora Sample Set"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""10000""}}]",,STORAGE_BOX,,,,2026-05-10T12:18:23,,,,,,
p_1778383150_8050,1751.0478137284335,8603.067887295043,,,STORAGE_BOX,Storage Box,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""DAMAGED_DATA_STORAGE"", ""item_name_jp"": ""損傷したデータストレージ"", ""item_name_en"": ""Damaged Data Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""7000""}}]",,STORAGE_BOX,,,,2026-05-10T12:19:21,,,,,,
p_1778383187_8050,1765.0777808029911,8598.211360230773,,,DEAD_BODY,Dead Body,,LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""cat_name_en"": ""LEM"", ""item_id"": ""Companion LEM"", ""item_name_jp"": ""コンパニオンLEM"", ""item_name_en"": ""Companion LEM"", ""qty"": ""1"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-05-10T12:20:04,,,,,,
p_1778383319_8050,1759.681639620469,8572.309882554668,,,DEAD_BODY,Dead Body,,LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""cat_name_en"": ""LEM"", ""item_id"": ""Endurancegiver LEM"", ""item_name_jp"": ""エンデュランスギバーLEM"", ""item_name_en"": ""Endurancegiver LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""下級""}}, {""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""cat_name_en"": ""War Bonds"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": ""War Bonds"", ""qty"": ""18"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-05-10T12:22:26,,,,,,
p_1778463218_8050,1289.6890315716719,5039.707907987764,,,DEAD_BODY,Dead Body,,,,,DEAD_BODY,,特筆すべきアイテムなし,,2026-05-11T10:34:10,,,,,,
p_1778463272_8050,1243.243423073267,5012.390453627511,,,DEAD_BODY,Dead Body,,LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""cat_name_en"": ""LEM"", ""item_id"": ""Detoxifier LEM"", ""item_name_jp"": ""デトキシファイアーLEM"", ""item_name_en"": ""Detoxifier LEM"", ""qty"": ""1"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-05-11T10:34:43,,,,,,
p_1778463321_8050,1293.5119411973044,4967.7356561147335,,,STORAGE_BOX,Storage Box,,設計図,"[{""cat_id"": ""blueprint"", ""category"": ""設計図"", ""cat_name_en"": ""Blueprint"", ""item_id"": ""NANOSYRINGE"", ""item_name_jp"": ""ナノシリンジ"", ""item_name_en"": ""Nanosyringe"", ""qty"": ""1"", ""attributes"": {}}, {""cat_id"": ""blueprint"", ""category"": ""設計図"", ""cat_name_en"": ""Blueprint"", ""item_id"": ""CONDENSER"", ""item_name_jp"": ""蓄電機"", ""item_name_en"": ""Condenser"", ""qty"": ""1"", ""attributes"": {}}, {""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""cat_name_en"": ""War Bonds"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": ""War Bonds"", ""qty"": ""20"", ""attributes"": {}}, {""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""FLORA_CONTAINMENT_SAFE"", ""item_name_jp"": ""Flora Containment Safe"", ""item_name_en"": ""Flora Containment Safe"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""13000""}}]",,STORAGE_BOX,,,,2026-05-11T10:40:51,,,,,,
p_1778463429_8050,1312.1937463134977,5017.283052292464,,,STORAGE_BOX,Storage Box,,戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""cat_name_en"": ""War Bonds"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": ""War Bonds"", ""qty"": ""10"", ""attributes"": {}}]",,STORAGE_BOX,,,,2026-05-11T10:37:21,,,,,,
p_1778463464_8050,1334.5306872132942,5000.631878167162,,,RUBBLE_PILE,Rubble Pile,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""UNKNOWN_ENERGY_STORAGE"", ""item_name_jp"": ""不明なエネルギーストレージ"", ""item_name_en"": ""Unknown Energy Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""2000""}}]",,RUBBLE_PILE,,,,2026-05-11T10:38:04,,,,,,
p_1778463591_8050,1310.5692415207852,4950.272229593074,,,DEAD_BODY,Dead Body,,戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""cat_name_en"": ""War Bonds"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": ""War Bonds"", ""qty"": ""12"", ""attributes"": {}}, {""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""UNKNOWN_DEVICE"", ""item_name_jp"": ""不明なデバイス"", ""item_name_en"": ""Unknown Device"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""3500""}}]",,DEAD_BODY,,,,2026-05-11T10:40:56,,,,,,
p_1778463683_8050,1358.4921329058031,4915.345376549756,,,DEAD_BODY,Dead Body,,LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""cat_name_en"": ""LEM"", ""item_id"": ""Companion LEM"", ""item_name_jp"": ""コンパニオンLEM"", ""item_name_en"": ""Companion LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""下級""}}]",,DEAD_BODY,,,,2026-05-11T10:41:43,,,,,,
p_1778463858_8050,1452.3072846849484,4455.204394013949,,,DRONE_WRECK,Drone Wreck,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""DAMAGED_FRIGHT_CONTROL_UNIT"", ""item_name_jp"": ""損傷したフライトコントロールユニット"", ""item_name_en"": ""Damaged Fright Control Unit"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""4000""}}]",,DRONE_WRECK,,,,2026-05-11T10:44:26,,,,,,
p_1778463885_8050,1432.0009747760423,4410.1243860161785,,,DEAD_BODY,Dead Body,,LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""cat_name_en"": ""LEM"", ""item_id"": ""Reprinter LEM"", ""item_name_jp"": ""レプリンターLEM"", ""item_name_en"": ""Reprinter LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""下級""}}]",,DEAD_BODY,,,,2026-05-11T10:45:00,,,,,,
p_1778463944_8050,1264.676981126658,4493.380256642692,,,DEAD_BODY,Dead Body,,戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""cat_name_en"": ""War Bonds"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": ""War Bonds"", ""qty"": ""10"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-05-11T10:45:52,,,,,,
p_1778464118_8050,1204.1641775981184,4200.56326775627,,,DEAD_BODY,Dead Body,,LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""cat_name_en"": ""LEM"", ""item_id"": ""Deatheater LEM"", ""item_name_jp"": ""デスイーターLEM"", ""item_name_en"": ""Deatheater LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""上級""}}]",,DEAD_BODY,,,,2026-05-11T10:48:57,,,,,,
p_1778464202_8050,1145.2758788622914,4275.290488221043,,,UNDERGROUND_CAVE,Underground Cave,,,,,UNDERGROUND_CAVE,,,,2026-05-11T10:50:07,,,,,,
p_1778464217_8050,1109.536773422617,4186.348850820035,,,DRONE_WRECK,Drone Wreck,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""DAMAGED_FRIGHT_CONTROL_UNIT"", ""item_name_jp"": ""損傷したフライトコントロールユニット"", ""item_name_en"": ""Damaged Fright Control Unit"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""4000""}}]",,DRONE_WRECK,,,,2026-05-11T10:50:25,,,,,,
p_1778464343_8050,1079.8895609556146,3932.9261031568903,,,DEAD_BODY,Dead Body,,LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""cat_name_en"": ""LEM"", ""item_id"": ""Dodger LEM"", ""item_name_jp"": ""ドッジャーLEM"", ""item_name_en"": ""Dodger LEM"", ""qty"": ""1"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-05-11T10:52:34,,,,,,
p_1778464481_8050,994.6030593382098,3827.7394178287577,,,STORAGE_BOX,Storage Box,,戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""cat_name_en"": ""War Bonds"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": ""War Bonds"", ""qty"": ""18"", ""attributes"": {}}, {""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""DAMAGED_DATA_STORAGE"", ""item_name_jp"": ""損傷したデータストレージ"", ""item_name_en"": ""Damaged Data Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""7000""}}]",,STORAGE_BOX,,,,2026-05-11T11:12:56,,,,,,
p_1778465598_8050,995.5175611576245,3801.383490841241,,,DRONE_WRECK,Drone Wreck,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""DAMAGED_NAVIGATION_UNIT"", ""item_name_jp"": ""損傷したナビゲーションユニット"", ""item_name_en"": ""Damaged Navigation Unit"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""7000""}}]",,DRONE_WRECK,,,,2026-05-11T11:13:28,,,,,,
p_1778465682_8050,961.6585722689196,3781.7642636347014,,,RUBBLE_PILE,Rubble Pile,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""UNKNOWN_SOLAR_CELL_ARRAY"", ""item_name_jp"": ""不明な太陽電池アレイ"", ""item_name_en"": ""Unknown Solar Cell Array"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""3500""}}]",,RUBBLE_PILE,,,,2026-05-11T11:15:25,,,,,,
p_1778465793_8050,979.3791645845034,3648.859821267822,,,DEAD_BODY,Dead Body,,戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""cat_name_en"": ""War Bonds"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": ""War Bonds"", ""qty"": ""12"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-05-11T11:18:07,,,,,,
p_1778465889_8050,989.8216564847583,3648.859821267822,,,RUBBLE_PILE,Rubble Pile,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""UNKNOWN_SOLAR_CELL_ARRAY"", ""item_name_jp"": ""不明な太陽電池アレイ"", ""item_name_en"": ""Unknown Solar Cell Array"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""3500""}}]",,RUBBLE_PILE,,,,2026-05-11T11:18:33,,,,,,
p_1778465948_8050,943.3051016563505,3656.454360831644,,,DEAD_BODY,Dead Body,,LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""cat_name_en"": ""LEM"", ""item_id"": ""Immuner LEM"", ""item_name_jp"": ""イミューナーLEM"", ""item_name_en"": ""Immuner LEM"", ""qty"": ""1"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-05-11T11:19:19,,,,,,
p_1778465992_8050,964.5065246053528,3588.736383054234,,,DEAD_BODY,Dead Body,,,,,DEAD_BODY,,特筆すべきアイテムなし,,2026-05-11T11:20:15,,,,,,
p_1778466349_8050,787.3006014495136,3595.381605172578,,,DEAD_BODY,Dead Body,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""DAMAGED_DATA_STORAGE"", ""item_name_jp"": ""損傷したデータストレージ"", ""item_name_en"": ""Damaged Data Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""7000""}}]",,DEAD_BODY,,,,2026-05-11T11:25:59,,,,,,
p_1778466400_8050,890.4597638580914,3592.217213687652,,,DEAD_BODY,Dead Body,,LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""cat_name_en"": ""LEM"", ""item_id"": ""Aimer LEM"", ""item_name_jp"": ""エイマーLEM"", ""item_name_en"": ""Aimer LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""上級""}}]",,DEAD_BODY,,,,2026-05-11T11:26:52,,,,,,
p_1778466435_8050,884.7638591852251,3591.9007745391596,,,STORAGE_BOX,Storage Box,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""DAMAGED_DATA_STORAGE"", ""item_name_jp"": ""損傷したデータストレージ"", ""item_name_en"": ""Damaged Data Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""7000""}}]",,STORAGE_BOX,,,,2026-05-11T11:27:37,,,,,,
p_1778466474_8050,895.8392293824651,3605.50765792434,,,DEAD_BODY,Dead Body,,戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""cat_name_en"": ""War Bonds"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": ""War Bonds"", ""qty"": ""12"", ""attributes"": {}}, {""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""UNKNOWN_TOOL"", ""item_name_jp"": ""不明なツール"", ""item_name_en"": ""Unknown Tool"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""5000""}}]",,DEAD_BODY,,,,2026-05-11T11:28:18,,,,,,
p_1778466527_8050,892.0419596005543,3608.355610260773,,,KEYCARD,Keycard,,,,,KEYCARD,,Hound Dog Standard Access Card<br>,Hound Dog Standard Access Card,2026-05-11T11:30:02,,,,,,
p_1778466630_8050,872.1556551389078,3608.393304994062,,,DEAD_BODY,Dead Body,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""UNKNOWN_DEVICE"", ""item_name_jp"": ""不明なデバイス"", ""item_name_en"": ""Unknown Device"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""3500""}}]",,DEAD_BODY,,,,2026-05-11T11:30:37,,,,,,
p_1778466678_8050,852.5957894476205,3657.4269409050976,,,DEAD_BODY,Dead Body,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""DAMAGED_FLORA_SAMPLE_SET"", ""item_name_jp"": ""損傷したフローラサンプルセット"", ""item_name_en"": ""Damaged Flora Sample Set"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""10000""}}]",,DEAD_BODY,,,,2026-05-11T11:31:29,,,,,,
p_1778466747_8050,869.7441648482012,3730.8434230888333,,,DEAD_BODY,Dead Body,,LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""cat_name_en"": ""LEM"", ""item_id"": ""Lifegiver LEM"", ""item_name_jp"": ""ライフギバーLEM"", ""item_name_en"": ""Lifegiver LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""下級""}}, {""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""UNKNOWN_TOOL"", ""item_name_jp"": ""不明なツール"", ""item_name_en"": ""Unknown Tool"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""5000""}}]",,DEAD_BODY,,,,2026-05-11T11:34:56,,,,,,
p_1778466899_8050,857.954656760302,3738.3458373265876,,,STORAGE_BOX,Storage Box,,設計図,"[{""cat_id"": ""blueprint"", ""category"": ""設計図"", ""cat_name_en"": ""Blueprint"", ""item_id"": ""UBERFILAMENT"", ""item_name_jp"": ""ウーバーフィラメント"", ""item_name_en"": ""Uberfilament"", ""qty"": ""1"", ""attributes"": {}}, {""cat_id"": ""blueprint"", ""category"": ""設計図"", ""cat_name_en"": ""Blueprint"", ""item_id"": ""EXPLOSIVE_CHARGE"", ""item_name_jp"": ""爆発物"", ""item_name_en"": ""Explosive Charge"", ""qty"": ""1"", ""attributes"": {}}, {""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""cat_name_en"": ""War Bonds"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": ""War Bonds"", ""qty"": ""45"", ""attributes"": {}}, {""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""TESTING_PARAMETER_RECORDER"", ""item_name_jp"": ""試験パラメーター記録装置"", ""item_name_en"": ""Testing Parameter Recorder"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""20000""}}]",,STORAGE_BOX,,,,2026-05-11T11:35:46,,,,,,
p_1778467398_8050,6927.591052050883,3261.083508647915,,,DEAD_BODY,Dead Body,,,,,DEAD_BODY,,特筆すべきアイテムなし,,2026-05-11T11:44:22,,,,,,
p_1778467533_8050,6921.693975181718,3189.5814516092964,,,DEAD_BODY,Dead Body,,LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""cat_name_en"": ""LEM"", ""item_id"": ""Swapper LEM"", ""item_name_jp"": ""スワッパーLEM"", ""item_name_en"": ""Swapper LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""下級""}}]",,DEAD_BODY,,,,2026-05-11T11:45:51,,,,,,
p_1778467571_8050,6935.048349218479,3190.7059911194915,,,STORAGE_BOX,Storage Box,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""UNKNOWN_ENERGY_STORAGE"", ""item_name_jp"": ""不明なエネルギーストレージ"", ""item_name_en"": ""Unknown Energy Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""2000""}}]",,STORAGE_BOX,,,,2026-05-11T11:46:22,,,,,,
p_1778467698_8050,6986.473986653395,3142.523411901192,,,STORAGE_BOX,Storage Box,,設計図,"[{""cat_id"": ""blueprint"", ""category"": ""設計図"", ""cat_name_en"": ""Blueprint"", ""item_id"": ""GOETHITE_LATTICE"", ""item_name_jp"": ""ゲーサイト格子"", ""item_name_en"": ""Goethite Lattice"", ""qty"": ""1"", ""attributes"": {}}, {""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""cat_name_en"": ""War Bonds"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": ""War Bonds"", ""qty"": ""20"", ""attributes"": {}}, {""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""FLORA_CONTAINMENT_SAFE"", ""item_name_jp"": ""Flora Containment Safe"", ""item_name_en"": ""Flora Containment Safe"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""13000""}}]",,STORAGE_BOX,,,,2026-05-11T11:49:01,,,,,,
p_1778467796_8050,6958.676344796683,3174.027406005465,,,DEAD_BODY,Dead Body,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""UNKNOWN_ENERGY_STORAGE"", ""item_name_jp"": ""不明なエネルギーストレージ"", ""item_name_en"": ""Unknown Energy Storage"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""2000""}}]",,DEAD_BODY,,,,2026-05-11T11:50:10,,,,,,
p_1778467850_8050,6975.818223941656,3076.735659506976,,,DEAD_BODY,Dead Body,,LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""cat_name_en"": ""LEM"", ""item_id"": ""Fixer LEM"", ""item_name_jp"": ""フィクサーLEM"", ""item_name_en"": ""Fixer LEM"", ""qty"": ""1"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-05-11T11:51:08,,,,,,
p_1778467883_8050,6947.093994023054,3070.249543073743,,,STORAGE_BOX,Storage Box,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""DAMAGED_SPECIMAN_SAMPLE"", ""item_name_jp"": ""損傷した標本サンプル"", ""item_name_en"": ""Damaged Speciman Sample"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""7500""}}]",,STORAGE_BOX,,,,2026-05-11T11:51:33,,,,,,
p_1778467910_8050,6911.8836476712195,3079.0521296617017,,,DEAD_BODY,Dead Body,,,,,DEAD_BODY,,特筆すべきアイテムなし,,2026-05-11T11:52:02,,,,,,
p_1778468018_8050,7068.013736099747,2495.7649447017134,,,DEAD_BODY,Dead Body,,,,,DEAD_BODY,,特筆すべきアイテムなし,,2026-05-11T11:53:49,,,,,,
p_1778468573_8050,5715.741755437594,852.8647422029013,,,DEAD_BODY,Dead Body,,LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""cat_name_en"": ""LEM"", ""item_id"": ""Scalper LEM"", ""item_name_jp"": ""スカルパーLEM"", ""item_name_en"": ""Scalper LEM"", ""qty"": ""1"", ""attributes"": {""ランク"": ""上級""}}]",,DEAD_BODY,,,,2026-05-11T12:03:07,,,,,,
p_1778468638_8050,5882.334176991489,931.0010107193295,,,STORAGE_BOX,Storage Box,,戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""cat_name_en"": ""War Bonds"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": ""War Bonds"", ""qty"": ""13"", ""attributes"": {}}]",,STORAGE_BOX,,,,2026-05-11T12:04:06,,,,,,
p_1778468692_8050,5852.848792645666,859.4989536807112,,,DEAD_BODY,Dead Body,,,,,DEAD_BODY,,特筆すべきアイテムなし,,2026-05-11T12:04:59,,,,,,
p_1778468725_8050,5843.266042733274,823.3793578570793,,,DEAD_BODY,Dead Body,,LEM,"[{""cat_id"": ""lem"", ""category"": ""LEM"", ""cat_name_en"": ""LEM"", ""item_id"": ""Swapper LEM"", ""item_name_jp"": ""スワッパーLEM"", ""item_name_en"": ""Swapper LEM"", ""qty"": ""1"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-05-11T12:05:46,,,,,,
p_1778468757_8050,5850.179352548326,824.2934345202409,Yellowstone Standard Access Card,Yellowstone Standard Access Card,KEYCARD,Keycard,,,,,KEYCARD,,,,2026-05-12T17:04:16,,,,,,inside
p_1778468872_8050,5927.553579818687,846.6459890650117,,,DEAD_BODY,Dead Body,,戦時債権,"[{""cat_id"": ""war_bonds"", ""category"": ""戦時債権"", ""cat_name_en"": ""War Bonds"", ""item_id"": """", ""item_name_jp"": """", ""item_name_en"": ""War Bonds"", ""qty"": ""22"", ""attributes"": {}}]",,DEAD_BODY,,,,2026-05-11T12:07:59,,,,,,
p_1778468901_8050,5935.806830727525,845.270447246872,,,STORAGE_BOX,Storage Box,,交換アイテム,"[{""cat_id"": ""trade_item"", ""category"": ""交換アイテム"", ""cat_name_en"": ""Trade Item"", ""item_id"": ""UNKNOWN_SOLAR_CELL_ARRAY"", ""item_name_jp"": ""不明な太陽電池アレイ"", ""item_name_en"": ""Unknown Solar Cell Array"", ""qty"": ""1"", ""attributes"": {""ポイント"": ""3500""}}]",,STORAGE_BOX,,,,2026-05-11T12:08:31,,,,,,
